C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_22_877.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_22_877.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_22_877.jpg, -0.3458739, 1, 0, 11.19745
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_22_984.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_22_984.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_22_984.jpg, -0.08106786, 1, 0, 12.05992
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_23_089.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_23_089.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_23_089.jpg, -0.3800174, 1, 0, 13.38044
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_23_193.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_23_193.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_23_193.jpg, -0.263237, 1, 0, 14.56692
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_23_295.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_23_295.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_23_295.jpg, -0.4005781, 1, 0, 15.67356
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_23_396.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_23_396.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_23_396.jpg, -0.7013482, 1, 0, 16.51957
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_23_500.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_23_500.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_23_500.jpg, -0.4044296, 1, 0, 17.68655
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_23_601.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_23_601.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_23_601.jpg, -0.105203, 1, 0, 18.58495
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_23_703.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_23_703.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_23_703.jpg, 0, 1, 0, 19.71013
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_23_805.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_23_805.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_23_805.jpg, 0, 1, 0, 20.6227
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_23_906.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_23_906.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_23_906.jpg, 0, 1, 0, 21.694
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_24_011.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_24_011.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_24_011.jpg, 0, 1, 0, 22.64555
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_24_112.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_24_112.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_24_112.jpg, -0.1581726, 1, 0, 23.82135
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_24_217.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_24_217.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_24_217.jpg, -0.126867, 1, 0, 24.73838
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_24_319.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_24_319.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_24_319.jpg, 0, 1, 0, 25.69005
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_24_423.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_24_423.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_24_423.jpg, 0, 1, 0, 26.63877
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_24_525.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_24_525.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_24_525.jpg, -0.02192455, 1, 0, 27.57903
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_24_642.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_24_642.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_24_642.jpg, -0.3902824, 1, 0, 28.60837
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_24_745.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_24_745.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_24_745.jpg, -0.1137128, 1, 0, 29.51218
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_24_852.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_24_852.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_24_852.jpg, 0, 0.7373596, 0, 30.1354
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_24_956.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_24_956.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_24_956.jpg, 0, 0.3694136, 0, 30.04376
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_25_061.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_25_061.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_25_061.jpg, 0, 0.1812248, 0, 29.93342
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_25_165.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_25_165.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_25_165.jpg, 0, 0.4842311, 0, 30.04723
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_25_268.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_25_268.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_25_268.jpg, -0.269036, 0.7851961, 0, 30.1063
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_25_369.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_25_369.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_25_369.jpg, -0.05014973, 1, 0, 30.19147
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_25_474.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_25_474.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_25_474.jpg, 0, 1, 0, 30.19014
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_25_573.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_25_573.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_25_573.jpg, 0, 1, 0, 30.19026
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_25_675.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_25_675.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_25_675.jpg, 0, 1, 0, 30.19031
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_25_781.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_25_781.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_25_781.jpg, -0.2978628, 1, 0, 30.16997
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_25_886.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_25_886.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_25_886.jpg, -0.4046105, 1, 0, 30.1702
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_25_989.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_25_989.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_25_989.jpg, -0.1093212, 1, 0, 30.19199
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_26_094.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_26_094.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_26_094.jpg, 0, 1, 0, 30.18952
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_26_197.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_26_197.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_26_197.jpg, 0, 1, 0, 30.19026
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_26_299.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_26_299.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_26_299.jpg, 0, 1, 0, 30.19082
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_26_404.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_26_404.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_26_404.jpg, 0, 1, 0, 30.18989
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_26_508.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_26_508.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_26_508.jpg, -0.2741601, 1, 0, 30.17412
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_26_610.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_26_610.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_26_610.jpg, -0.04322433, 1, 0, 30.19039
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_26_713.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_26_713.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_26_713.jpg, 0, 1, 0, 30.18988
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_26_815.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_26_815.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_26_815.jpg, 0, 1, 0, 30.19007
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_26_919.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_26_919.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_26_919.jpg, -0.1588, 1, 0, 30.18413
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_27_024.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_27_024.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_27_024.jpg, -0.4110855, 1, 0, 30.15794
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_27_125.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_27_125.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_27_125.jpg, -0.1070901, 1, 0, 30.19145
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_27_231.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_27_231.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_27_231.jpg, 0, 1, 0, 30.18921
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_27_333.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_27_333.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_27_333.jpg, 0, 1, 0, 30.18928
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_27_434.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_27_434.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_27_434.jpg, -0.08764302, 1, 0, 30.18875
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_27_538.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_27_538.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_27_538.jpg, -0.3824883, 1, 0, 30.16385
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_27_643.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_27_643.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_27_643.jpg, -0.1033042, 1, 0, 30.19198
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_27_748.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_27_748.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_27_748.jpg, 0, 1, 0, 30.18972
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_27_849.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_27_849.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_27_849.jpg, 0, 1, 0, 30.19047
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_27_951.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_27_951.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_27_951.jpg, 0, 1, 0, 30.19057
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_28_054.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_28_054.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_28_054.jpg, -0.3116149, 1, 0, 30.16989
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_28_155.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_28_155.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_28_155.jpg, -0.01109505, 1, 0, 30.18936
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_28_258.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_28_258.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_28_258.jpg, 0, 1, 0, 30.18961
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_28_362.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_28_362.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_28_362.jpg, -0.0366196, 1, 0, 30.1903
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_28_465.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_28_465.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_28_465.jpg, -0.1935567, 1, 0, 30.18416
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_28_567.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_28_567.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_28_567.jpg, 0, 1, 0, 30.19001
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_28_668.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_28_668.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_28_668.jpg, 0, 1, 0, 30.19146
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_28_772.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_28_772.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_28_772.jpg, 0, 1, 0, 30.19029
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_28_874.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_28_874.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_28_874.jpg, -0.3056735, 1, 0, 30.17176
C:\Users\Dimitris\Desktop\DATA\IMG\center_2019_01_13_15_08_28_977.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\left_2019_01_13_15_08_28_977.jpg, C:\Users\Dimitris\Desktop\DATA\IMG\right_2019_01_13_15_08_28_977.jpg, 0, 1, 0, 30.18951
